gene,symbol,outcome,mr_b,mr_p,gwas_min_p,eqtl_F_max,nsnp,pp4,ok,note
ENSG00000141759,TXNL4A,fbg,0.028902951010699,0.531971058097401,0.003454,15.08,1019,0.00469757284483253,TRUE,""
ENSG00000150637,CD226,fbg,-0.0398354221975062,0.00595952647010912,0.001563,44.915,2237,0.25237760559631,TRUE,""
ENSG00000150656,CNDP1,fbg,0.0303805041168131,0.693037110067263,0.001108,8.4703,2557,0.00484861953535837,TRUE,""
ENSG00000152229,PSTPIP2,fbg,-0.0110259159950744,0.806237299196145,0.002418,20.9846,2082,0.00662337976336148,TRUE,""
ENSG00000152234,ATP5A1,fbg,-0.0241769863435587,0.129486728502174,0.002418,34.5403,2088,0.0122010805879685,TRUE,""
ENSG00000152242,C18orf25,fbg,0.0509620147634216,0.116083133738655,0.002418,23.0521,1999,0.012445048027032,TRUE,""
ENSG00000153391,INO80C,fbg,-0.00614158081937795,0.738882680363527,0.002015,31.8191,1804,0.00423843643008559,TRUE,""
ENSG00000154040,CABYR,fbg,0.0420043255355751,0.592730265819558,0.0004315,9.6153,1901,0.00587322908792086,TRUE,""
ENSG00000154065,ANKRD29,fbg,0.193016071889713,0.0699089739364695,0.0004315,5.1255,1589,0.011374785407609,TRUE,""
ENSG00000166342,NETO1,fbg,0.0965016781297787,0.465555404903429,0.0007499,4.9543,2648,0.00547098041204658,TRUE,""
ENSG00000166377,ATP9B,fbg,0.0130998364262075,0.21129954733371,0.00128,54.2488,1930,0.00821075039732872,TRUE,""
ENSG00000166401,SERPINB8,fbg,-0.0171925568231099,0.202309241991172,0.0005847,58.3665,2527,0.00950084084402089,TRUE,""
ENSG00000166562,SEC11C,fbg,-0.0440052734744539,0.13784315525934,0.000236,12.4837,2344,0.0101863208697684,TRUE,""
ENSG00000166845,C18orf54,fbg,0.0403730660099263,0.390133657897216,0.003327,22.0843,1720,0.00910598935626014,TRUE,""
ENSG00000166974,MAPRE2,fbg,0.0107612417111074,0.67286282272179,0.001589,31.4276,1614,0.00595635191866783,TRUE,""
ENSG00000167210,LOXHD1,fbg,0.00110780222580308,0.92968966605199,4.983e-05,64.614,1954,0.00462454201088199,TRUE,""
ENSG00000167216,KATNAL2,fbg,-0.0478789403715226,0.604987669676503,4.983e-05,11.1154,1743,0.00803540862761396,TRUE,""
ENSG00000167220,HDHD2,fbg,-0.0084652223928459,0.783935885844079,4.983e-05,35.6474,1773,0.0088879787026782,TRUE,""
ENSG00000168234,TTC39C,fbg,0.00654015342019445,0.685179538328076,0.0004315,40.4013,1840,0.00529352797466608,TRUE,""
ENSG00000168675,LDLRAD4,fbg,-0.0143331689671589,0.49813992156856,0.003253,23.4833,1530,0.00464734328684236,TRUE,""
ENSG00000170558,CDH2,fbg,0.00754517975351393,0.57628216259003,0.0007189,55.7965,2289,0.00602991916060492,TRUE,""
ENSG00000171791,BCL2,fbg,0.0674274474556994,0.49924658287522,0.0005847,6.5602,2250,0.00647467229887123,TRUE,""
ENSG00000172466,ZNF24,fbg,-0.0423928525543412,0.0570110871742129,0.001589,22.3794,1728,0.0226737686312698,TRUE,""
ENSG00000173482,PTPRM,fbg,0.00908736474495733,0.666197506589673,0.0009136,48.3243,2365,0.0372364780352,TRUE,""
ENSG00000176014,TUBB6,fbg,-0.0190037341541774,0.394296323068415,0.0001615,81.264,1597,0.0091685170536409,TRUE,""
ENSG00000176105,YES1,fbg,0.00301204619966225,0.92968966605199,0.0003397,11.8946,1737,0.00403303668704845,TRUE,""
ENSG00000176225,RTTN,fbg,-0.00664662634346344,0.944054023280193,0.001563,10.516,2205,0.0130816376101962,TRUE,""
ENSG00000176624,MEX3C,fbg,0.0173478945915069,0.561479628322256,0.002734,18.4691,2078,0.00447087970229496,TRUE,""
ENSG00000177426,TGIF1,fbg,0.00902998836589578,0.652003680990715,6.707e-05,43.3129,2254,0.00637980909708057,TRUE,""
ENSG00000178127,NDUFV2,fbg,0.0270810354123474,0.397466925422593,0.003606,9.7645,2347,0.00700257591792321,TRUE,""
ENSG00000178342,KCNG2,fbg,0.0460204036080716,0.34661443250305,0.00128,12.2895,1185,0.00639613557277124,TRUE,""
ENSG00000179981,TSHZ1,fbg,-0.0201827652646802,0.525985322047422,7.367e-05,22.6578,2653,0.00572490742856125,TRUE,""
ENSG00000180011,ZADH2,fbg,-0.00787137336290997,0.467058901715173,7.367e-05,81.0823,2711,0.00396309901465465,TRUE,""
ENSG00000186481,ANKRD20A5P,fbg,-0.520214048432875,0.0205697662542228,0.003253,5.2617,1270,0.163195981036226,TRUE,""
ENSG00000197705,KLHL14,fbg,0.108193524571778,0.426688082619747,0.0006893,5.0969,1680,0.00469715532372041,TRUE,""
ENSG00000206052,DOK6,fbg,0.0540620688869753,0.00269979606326019,0.0007129,31.3939,2238,0.250539250834912,TRUE,""
ENSG00000215421,ZNF407,fbg,0.036002443764095,0.583426134426407,7.367e-05,8.3611,2503,0.00462439070007058,TRUE,""
ENSG00000257267,ZNF271,fbg,-0.0216158888486469,0.165412255542075,0.001589,35.3437,1724,0.0097793573671396,TRUE,""
ENSG00000260263,RP11-666N19.1,fbg,0.0409398432946179,0.0225336575784201,0.02139,11.7455,275,0.0373224051904908,TRUE,""
ENSG00000260552,RP11-49I11.1,fbg,0.00358801610602849,0.617075077451974,0.002015,31.4846,1682,0.00419066825872099,TRUE,""
ENSG00000263417,RP11-433A23.1,fbg,-0.00615267918340479,0.725324774655607,0.0007473,33.5805,2180,0.00455669614760762,TRUE,""
ENSG00000263753,LINC00667,fbg,-0.108251506513822,0.297294155047631,6.707e-05,90.2602,2131,0.0778820211104928,TRUE,""
ENSG00000263812,RP11-111H3.1,fbg,0.014756761811331,0.43881634294658,7.367e-05,21.4749,2737,0.00463615559636416,TRUE,""
ENSG00000264247,RP11-231E4.4,fbg,-0.121987238862881,0.211299547333711,0.002098,76.4175,2556,0.00468305390423657,TRUE,""
ENSG00000264644,KRT18P8,fbg,0.00417065612233331,0.718016387438887,0.0007054,22.0274,2245,0.0047041597585018,TRUE,""
ENSG00000264695,RP11-178F10.2,fbg,0.00459461519094467,0.940951444465206,0.0004315,6.4576,1953,0.00657951841329435,TRUE,""
ENSG00000264745,RP11-403A21.2,fbg,-0.0034348124580883,0.597653582632867,0.0004315,44.3346,1809,0.00416079105354983,TRUE,""
ENSG00000264964,RP11-888D10.3,fbg,-0.0389205924464383,0.0744588055928866,0.003606,12.1859,2386,0.0213482002139351,TRUE,""
ENSG00000265399,RP13-270P17.2,fbg,-0.00137445971876537,0.909526060036958,0.002542,26.9835,2142,0.00511492259872673,TRUE,""
ENSG00000265579,RP11-713C5.1,fbg,0.103993663876506,0.358137983510638,0.0007499,4.9036,2662,0.00596988258130466,TRUE,""
ENSG00000265728,RP11-883A18.3,fbg,-0.0353780325383316,0.342112252616964,0.0001615,19.2967,2433,0.0133091365202426,TRUE,""
ENSG00000266256,LINC00683,fbg,0.00654987366952114,0.43881634294658,7.367e-05,25.0589,2699,0.00466087272184509,TRUE,""
ENSG00000266312,RP11-111H3.3,fbg,0.0133800623343925,0.43881634294658,7.367e-05,17.078,2704,0.00459364597887352,TRUE,""
ENSG00000266401,RP11-874J12.4,fbg,0.00385499327713216,0.775096962195985,6.707e-05,19.2414,2161,0.00420138035616735,TRUE,""
ENSG00000266405,CBX3P2,fbg,-0.0187438007857002,0.467058901715173,0.0004118,9.4976,2233,0.00539845420083759,TRUE,""
ENSG00000267010,RP11-108P20.1,fbg,0.0142256471816768,0.489894777830357,0.000236,15.1212,2415,0.00597918982217292,TRUE,""
ENSG00000267040,RP11-35G9.3,fbg,-0.034548722605389,0.219720102570242,0.0004124,11.5937,2214,0.0107415992428565,TRUE,""
ENSG00000267270,AC139100.2,fbg,0.0287478062359341,0.504985075093846,0.004293,13.7839,879,0.00633255767892158,TRUE,""
ENSG00000267279,RP11-879F14.2,fbg,-0.0154742769900313,0.467058901715173,0.0007785,20.3767,2294,0.00515228414992435,TRUE,""
ENSG00000267390,RP11-635N19.1,fbg,-0.0373822386803717,0.360728145934554,0.0005847,16.3398,2254,0.0164310258662733,TRUE,""
ENSG00000267397,RP11-873E20.1,fbg,0.00122972335349638,0.974266251454282,0.002015,7.9564,1887,0.00381890351540739,TRUE,""
ENSG00000267655,CTD-2286N8.2,fbg,0.00721907165787727,0.710318348253685,0.00128,12.3061,1975,0.00527293650909455,TRUE,""
ENSG00000267701,RP11-28F1.2,fbg,0.00667680030626393,0.846529514964004,0.0005847,5.9194,2204,0.00387040102371258,TRUE,""
ENSG00000267702,RP11-53B2.2,fbg,0.00604758608955144,0.331753366775936,0.003253,42.9726,1485,0.00647525798626262,TRUE,""
ENSG00000268573,RP11-158H5.7,fbg,0.0331228195612088,0.599288661619184,0.001589,14.0371,1719,0.00828697221560377,TRUE,""
ENSG00000004777,ARHGAP33,fbg,0.0107580171403015,0.521506023912167,0.007285,56.2769,1200,0.00703118649894291,TRUE,""
ENSG00000006638,TBXA2R,fbg,-0.099700009484913,0.397977916537113,0.0019,11.0303,1115,0.0122967786532575,TRUE,""
ENSG00000007047,MARK4,fbg,0.0476306336349876,0.21129954733371,2.253e-05,44.6679,1243,0.0221303148801046,TRUE,""
ENSG00000007080,CCDC124,fbg,-0.00439356513203494,0.920344325445942,0.001792,13.9669,1155,0.00461139061036409,TRUE,""
ENSG00000007255,TRAPPC6A,fbg,-0.0287631509687448,0.232304160207264,2.253e-05,26.5621,1240,0.00722263658607394,TRUE,""
ENSG00000008441,NFIX,fbg,3.26373709889075,0.00811952279075115,0.0004275,7.2969,946,0.334865599403358,TRUE,""
ENSG00000011132,APBA3,fbg,0.0885083339600427,0.0672217300257925,0.0019,16.9726,1118,0.0288008814583066,TRUE,""
ENSG00000011422,PLAUR,fbg,0.0271835845610429,0.837927275162676,6.372e-05,11.5325,1477,0.0103673959710473,TRUE,""
ENSG00000011485,PPP5C,fbg,-0.00473640942152226,0.738882680363527,2.253e-05,52.4278,1066,0.0041841671152549,TRUE,""
ENSG00000011590,ZBTB32,fbg,-0.0158040518752947,0.686024978169506,0.007285,21.3989,1226,0.00603092984639611,TRUE,""
ENSG00000012124,CD22,fbg,-0.0819691732379743,0.114813225892495,0.007285,16.3184,1315,0.0207750059966635,TRUE,""
ENSG00000021488,SLC7A9,fbg,0.00114238961692953,0.956892098247026,5.291e-05,30.697,1641,0.00451674050891982,TRUE,""
ENSG00000022556,NLRP2,fbg,0.00346591625486213,0.718016387438887,0.001617,74.8028,1558,0.0169678517152375,TRUE,""
ENSG00000031823,RANBP3,fbg,0.0766300343282641,0.216721062179052,0.0002912,9.6014,1317,0.00792984202183143,TRUE,""
ENSG00000037757,MRI1,fbg,-0.0258583814927296,0.0901808600977078,0.0004275,39.9832,1002,0.0176890104574234,TRUE,""
ENSG00000039650,PNKP,fbg,-0.0210146410767784,0.0999365539385519,0.006314,52.6632,1110,0.00372002568900596,TRUE,""
ENSG00000051128,HOMER3,fbg,0.0505776104776422,0.718847133564018,0.0007539,5.453,1018,0.0210842937681661,TRUE,""
ENSG00000060558,GNA15,fbg,0.0151065671527474,0.738882680363527,0.0019,13.1487,1139,0.00422486766485965,TRUE,""
ENSG00000060566,CREB3L3,fbg,0.0721417548883289,0.265156633625956,0.005244,8.8639,1095,0.00685478141344812,TRUE,""
ENSG00000063169,GLTSCR1,fbg,0.0481402526329186,0.25707429868483,0.005501,18.8574,1250,0.0101890187617497,TRUE,""
ENSG00000063176,SPHK2,fbg,-0.0223791495820397,0.643390915016625,0.005501,19.7634,1357,0.00983359026616303,TRUE,""
ENSG00000063322,MED29,fbg,-0.00246849675148709,0.903523023570037,0.0004863,28.7856,1286,0.00403919917680059,TRUE,""
ENSG00000064547,LPAR2,fbg,0.00168311986691263,0.924125711867492,0.0007539,65.3337,952,0.0041537629301981,TRUE,""
ENSG00000064961,HMG20B,fbg,0.761893752289758,0.0880299860201926,0.0019,5.2487,1113,0.058364662922615,TRUE,""
ENSG00000065000,AP3D1,fbg,0.0473064084951265,0.0484176616465581,0.0019,24.3813,1038,0.0279296703245828,TRUE,""
ENSG00000068903,SIRT2,fbg,-0.0398500473317316,0.580515713596355,0.0004863,9.323,1360,0.00525903500886135,TRUE,""
ENSG00000069399,BCL3,fbg,-0.0184673773344217,0.933586496294755,2.253e-05,5.7527,1378,0.00766759798858948,TRUE,""
ENSG00000072071,LPHN1,fbg,0.0564443566248952,0.236169551417458,0.0004275,13.9813,1244,0.0150132258919601,TRUE,""
ENSG00000073050,XRCC1,fbg,-0.0245972295050072,0.291171315245308,6.372e-05,18.4451,1450,0.00767749228487759,TRUE,""
ENSG00000074219,TEAD2,fbg,0.0157048594148798,0.208368424819709,0.006604,46.7424,1041,0.0102853332690099,TRUE,""
ENSG00000076662,ICAM3,fbg,-0.0159153004572354,0.398421095563973,0.0007317,39.3729,1091,0.00734649123851631,TRUE,""
ENSG00000076924,XAB2,fbg,0.0149998649586098,0.593802857207703,0.003576,28.28,1385,0.00595206433288227,TRUE,""
ENSG00000077348,EXOSC5,fbg,-0.0465752409907136,0.676922239021379,0.000827,5.702,1044,0.00528817657270031,TRUE,""
ENSG00000077463,SIRT6,fbg,0.0371206012042555,0.551345804442167,0.005244,12.4854,1097,0.00623498197309833,TRUE,""
ENSG00000079462,PAFAH1B3,fbg,-0.0533437992508829,0.522598999989147,0.005398,11.8766,965,0.0108652311492058,TRUE,""
ENSG00000079805,DNM2,fbg,-0.0156444535640696,0.778518657215875,0.0007317,9.0466,1013,0.00402609571532729,TRUE,""
ENSG00000083814,ZNF671,fbg,0.00729325533222554,0.785062868547559,0.001451,21.9655,1386,0.00819610501774004,TRUE,""
ENSG00000083838,ZNF446,fbg,0.0108256876573737,0.817494086363381,0.001716,14.7951,734,0.00487664734198737,TRUE,""
ENSG00000083844,ZNF264,fbg,0.086793050777989,0.278660494899244,0.001451,9.9928,1663,0.0245939918461851,TRUE,""
ENSG00000085872,CHERP,fbg,0.155888661835074,0.23418195123316,0.002338,7.8787,1596,0.0151703294954265,TRUE,""
ENSG00000088038,CNOT3,fbg,0.031948949444507,0.531971058097401,0.001442,12.276,1620,0.00510930165496335,TRUE,""
ENSG00000088256,GNA11,fbg,0.0260386382693758,0.631227393032445,0.0019,27.5897,1129,0.0122089755425419,TRUE,""
ENSG00000089351,GRAMD1A,fbg,-0.0285881973053527,0.161513318467542,0.007285,39.9656,1404,0.0139802067370153,TRUE,""
ENSG00000089847,ANKRD24,fbg,0.0212882995629425,0.482599554301848,0.005244,22.8908,1091,0.00675305914372762,TRUE,""
ENSG00000090013,BLVRB,fbg,-0.0205232269891965,0.153127451019669,0.0004863,64.6669,1279,0.0314364240530015,TRUE,""
ENSG00000090339,ICAM1,fbg,0.0252418650787664,0.514941407043905,0.0007317,18.2322,1063,0.00593286910697872,TRUE,""
ENSG00000090661,CERS4,fbg,-0.0307666860184208,0.0661790029424583,0.002167,37.7768,1290,0.0262678269469666,TRUE,""
ENSG00000095059,DHPS,fbg,-0.00942047337862859,0.863886790544927,0.0004275,11.2681,1052,0.00418809927514018,TRUE,""
ENSG00000099326,MZF1,fbg,0.0241461087273049,0.236329736314398,0.007224,33.172,670,0.00928045732505339,TRUE,""
ENSG00000099331,MYO9B,fbg,-0.0294344764574202,0.576749105845063,0.001792,14.487,1184,0.00583223397540261,TRUE,""
ENSG00000099622,CIRBP,fbg,-0.0663649195777031,0.393012649581705,0.003687,9.5493,1034,0.0103389283024431,TRUE,""
ENSG00000099785,MARCH2,fbg,-0.00344149953639119,0.836882810464227,0.002167,33.1791,1299,0.00383206808621059,TRUE,""
ENSG00000099795,NDUFB7,fbg,0.0140441927427939,0.876383359901399,0.0002825,5.9526,1088,0.0052397367475671,TRUE,""
ENSG00000099800,TIMM13,fbg,0.00837449993493424,0.710318348253685,0.0019,25.6905,1101,0.00411082544649673,TRUE,""
ENSG00000099804,CDC34,fbg,-0.00343323362956695,0.857555183155439,0.008906,27.8561,702,0.00406118634734879,TRUE,""
ENSG00000099817,POLR2E,fbg,0.00470354542421505,0.834212236432498,0.008906,24.7176,944,0.00452437403720422,TRUE,""
ENSG00000099840,IZUMO4,fbg,-0.131366908963079,0.370197276411458,0.0019,5.6221,1042,0.0122419054096076,TRUE,""
ENSG00000099875,MKNK2,fbg,0.0190917541600646,0.468151357247347,0.0019,26.9202,1066,0.00721989130270865,TRUE,""
ENSG00000104783,KCNN4,fbg,0.00765555649128194,0.539940330191881,6.372e-05,84.4938,1488,0.00699947599870462,TRUE,""
ENSG00000104805,NUCB1,fbg,0.0143184161935455,0.241426553382044,0.006604,62.7367,1247,0.0110497825541085,TRUE,""
ENSG00000104812,GYS1,fbg,-0.034186160187369,0.799614415360277,0.006604,15.8818,1265,0.0101752858536291,TRUE,""
ENSG00000104814,MAP4K1,fbg,-0.025808020942465,0.682472947499482,0.003283,12.3755,1207,0.00573596264427921,TRUE,""
ENSG00000104823,ECH1,fbg,0.00225265771456043,0.883085590508198,0.0007425,26.5082,1337,0.00412204514864802,TRUE,""
ENSG00000104835,SARS2,fbg,0.00891659167779782,0.458126425559177,0.0004863,78.5618,1348,0.0039519794317254,TRUE,""
ENSG00000104856,RELB,fbg,0.0142593996390025,0.871864744932721,2.253e-05,6.2413,1250,0.00311187797186621,TRUE,""
ENSG00000104859,CLASRP,fbg,0.015965982322971,0.671389024011197,2.253e-05,8.4051,1238,0.00354857686770919,TRUE,""
ENSG00000104866,PPP1R37,fbg,-0.0382035193612572,0.0429300147848126,2.253e-05,19.7561,1244,0.0317297718521672,TRUE,""
ENSG00000104879,CKM,fbg,-0.0276714899062479,0.133614402537716,2.253e-05,32.3764,1270,0.0102032621914295,TRUE,""
ENSG00000104884,ERCC2,fbg,-0.0572632671238317,0.00157071858166652,2.253e-05,20.4388,1245,0.409302916961749,TRUE,""
ENSG00000104885,DOT1L,fbg,-0.234139582378546,0.00532173204743072,0.0019,7.7848,1062,0.213512726674023,TRUE,""
ENSG00000104889,RNASEH2A,fbg,0.0414419762417802,0.263119824546096,0.0004275,16.885,1027,0.00924627513540038,TRUE,""
ENSG00000104897,SF3A2,fbg,-0.0060733248320735,0.93983941493195,0.0019,10.1741,1084,0.00582221320110177,TRUE,""
ENSG00000104899,AMH,fbg,0.00219525901859144,0.93983941493195,0.0019,28.1473,1084,0.00582558221579749,TRUE,""
ENSG00000104946,TBC1D17,fbg,-0.00482402730553337,0.925307750889347,0.006314,9.8205,1127,0.00379327598974438,TRUE,""
ENSG00000104951,IL4I1,fbg,0.139410973291079,0.0737955658801399,0.006314,6.9035,1122,0.0185573277588861,TRUE,""
ENSG00000104953,TLE6,fbg,0.0413175754116332,0.589197032431396,0.0019,8.7814,1140,0.00665344274196935,TRUE,""
ENSG00000104969,SGTA,fbg,0.0272942950446998,0.679827587935345,0.0019,14.269,1143,0.00757948167452031,TRUE,""
ENSG00000104973,MED25,fbg,-0.0381218861214188,0.423710797166793,0.006604,8.7715,1087,0.00569240809804733,TRUE,""
ENSG00000104974,LILRA1,fbg,0.00771178324404592,0.716129568855565,0.001442,43.7858,1351,0.00566621070220451,TRUE,""
ENSG00000104979,C19orf53,fbg,-0.0217864048528744,0.0901808600977078,0.0004275,46.393,1003,0.0170029240687162,TRUE,""
ENSG00000104998,IL27RA,fbg,-0.0196777447764794,0.731271726551487,0.0004275,18.5258,1183,0.0120369449863699,TRUE,""
ENSG00000105058,FAM32A,fbg,-0.0126570526235166,0.828819213786263,0.0002825,10.2491,1520,0.0055071089965961,TRUE,""
ENSG00000105135,ILVBL,fbg,0.00274813883280467,0.932176815837669,0.0002825,25.8208,1627,0.00551520565402927,TRUE,""
ENSG00000105146,AURKC,fbg,0.0617284549190291,0.245169601113509,0.001451,12.2817,1672,0.0144148028814611,TRUE,""
ENSG00000105173,CCNE1,fbg,0.0189166538873668,0.659085245942245,0.0006328,14.0668,2072,0.00434071845348905,TRUE,""
ENSG00000105204,DYRK1B,fbg,0.0424897810437853,0.272740113942454,0.0004863,14.2432,1248,0.0077083958617413,TRUE,""
ENSG00000105205,CLC,fbg,0.184198560654761,0.059333466754994,0.0004863,6.3779,1220,0.0316660842150598,TRUE,""
ENSG00000105223,PLD3,fbg,-0.0237451531428978,0.363302140886898,0.0004863,22.4888,1272,0.00583303244187901,TRUE,""
ENSG00000105251,SHD,fbg,-0.010735619580853,0.636768179585685,0.005244,24.3099,1070,0.00453170188922267,TRUE,""
ENSG00000105258,POLR2I,fbg,-0.0273678409823919,0.087325540556004,0.007285,18.5629,1213,0.0335393834067802,TRUE,""
ENSG00000105281,SLC1A5,fbg,-0.00924363127569628,0.768668006560809,8.685e-05,17.6467,1156,0.00388348284458171,TRUE,""
ENSG00000105287,PRKD2,fbg,-0.00408447012899088,0.812779285408195,8.685e-05,41.7346,1125,0.00542244410863321,TRUE,""
ENSG00000105289,TJP3,fbg,-0.0203863022373731,0.583426134426407,0.0019,14.8433,1116,0.00410723256577755,TRUE,""
ENSG00000105341,ATP5SL,fbg,-0.0101809200067387,0.639248343034235,0.005398,26.2247,1025,0.00426230314666088,TRUE,""
ENSG00000105364,MRPL4,fbg,0.086286706778835,0.0192617792731853,0.001457,20.7866,1051,0.0795595720311417,TRUE,""
ENSG00000105373,GLTSCR2,fbg,0.00323833186924001,0.832012471360641,0.005501,38.5452,1265,0.0055236655443023,TRUE,""
ENSG00000105376,ICAM5,fbg,0.00365513797315314,0.925885085858511,0.0007317,17.0262,1058,0.00513509725076296,TRUE,""
ENSG00000105383,CD33,fbg,0.0211199786926379,0.696925773891584,0.001116,31.1271,1985,0.0105459106818071,TRUE,""
ENSG00000105393,BABAM1,fbg,0.0286963860604952,0.110992040456491,0.001792,24.3869,1185,0.0129086608890283,TRUE,""
ENSG00000105426,PTPRS,fbg,-0.113015923033548,0.235448315465431,0.0002912,11.0034,1179,0.0130955192614524,TRUE,""
ENSG00000105438,KDELR1,fbg,-0.0298563849250911,0.645904258226149,0.005501,10.1009,1376,0.00469902994390936,TRUE,""
ENSG00000105443,CYTH2,fbg,-0.0421358771888502,0.29019574334338,0.005501,23.1112,1375,0.00922150387956558,TRUE,""
ENSG00000105447,GRWD1,fbg,0.0284260591307358,0.335228269007387,0.005501,33.0151,1366,0.0102704263959946,TRUE,""
ENSG00000105479,CCDC114,fbg,-0.0519058529473026,0.151031528231155,0.005501,19.204,1387,0.0139086492548922,TRUE,""
ENSG00000105483,CARD8,fbg,0.00266702381432656,0.698684565645401,0.005501,83.4167,1361,0.00450349590773305,TRUE,""
ENSG00000105492,SIGLEC6,fbg,-0.00782209353039554,0.821351959007176,0.001116,15.7782,2116,0.00363765411542864,TRUE,""
ENSG00000105497,ZNF175,fbg,0.0116389632997615,0.423710797166793,0.001116,42.993,2116,0.00912650197011656,TRUE,""
ENSG00000105501,SIGLEC5,fbg,-0.0204480866230463,0.347217560677249,0.001116,37.4938,2138,0.00882805390979627,TRUE,""
ENSG00000105509,HAS1,fbg,0.0115935650382404,0.662911145572604,0.001116,25.8906,2176,0.0049836634196944,TRUE,""
ENSG00000105556,MIER2,fbg,0.0403284749140045,0.453254704753736,0.008906,10.5731,598,0.00591627187894122,TRUE,""
ENSG00000105607,GCDH,fbg,0.0198115557116396,0.21129954733371,0.0004275,59.0929,985,0.00467174992208888,TRUE,""
ENSG00000105609,LILRB5,fbg,0.00326424642940436,0.974674585344451,0.001442,10.2273,1584,0.00682071814536793,TRUE,""
ENSG00000105610,KLF1,fbg,0.0729288858031902,0.482241043015876,0.0004275,6.2918,990,0.0096574286291676,TRUE,""
ENSG00000105612,DNASE2,fbg,0.00833199463334003,0.558301743578421,0.0004275,63,994,0.00862604482895019,TRUE,""
ENSG00000105619,TFPT,fbg,0.0237551864390114,0.139337967047261,0.001442,34.1866,1646,0.014846427126548,TRUE,""
ENSG00000105639,JAK3,fbg,-0.217829695395628,0.895128105034143,0.001792,5.9299,1161,0.0563521016201148,TRUE,""
ENSG00000105641,SLC5A5,fbg,0.122040236317134,0.462160389897216,0.001792,6.8759,1161,0.0101520083600916,TRUE,""
ENSG00000105643,ARRDC2,fbg,-0.0277974265582007,0.259233298673899,0.001792,26.6794,1107,0.00841135626539088,TRUE,""
ENSG00000105656,ELL,fbg,0.00420760193731501,0.684558919367902,0.0007539,55.1571,1043,0.00377982903731398,TRUE,""
ENSG00000105663,WBP7,fbg,0.0120916372192717,0.797634069055974,0.007285,13.2002,1214,0.00477887133781738,TRUE,""
ENSG00000105671,DDX49,fbg,-0.0271131557394629,0.538300749018723,0.0007539,10.5715,1015,0.00550241172632594,TRUE,""
ENSG00000105672,ETV2,fbg,-0.0273389011049584,0.628477445586286,0.007285,8.9305,1253,0.00420048713887969,TRUE,""
ENSG00000105676,ARMC6,fbg,-0.0472016903554817,0.423710797166793,0.0007539,12.0443,1063,0.0064876384257457,TRUE,""
ENSG00000105677,TMEM147,fbg,0.0187598732297619,0.416504786576218,0.007285,22.9405,1297,0.00549635780297734,TRUE,""
ENSG00000105695,MAG,fbg,0.00690097698904954,0.927564826606211,0.007285,9.9421,1325,0.00520011745948435,TRUE,""
ENSG00000105700,KXD1,fbg,-0.0143426160357432,0.747012853671547,0.0007539,10.151,1044,0.00444577234537956,TRUE,""
ENSG00000105708,ZNF14,fbg,0.136424028424798,0.0938017368564421,0.0007539,7.9656,973,0.0150617479079964,TRUE,""
ENSG00000105717,PBX4,fbg,0.0447816693477252,0.278660494899244,0.0007539,15.5009,948,0.00814510246027492,TRUE,""
ENSG00000105726,ATP13A1,fbg,0.074792728518947,0.00721904329110618,0.0007539,51.3747,943,0.154136259117113,TRUE,""
ENSG00000105732,ZNF574,fbg,-0.163215063026306,0.121377006613853,0.005398,8.2304,933,0.0183716041099004,TRUE,""
ENSG00000105755,ETHE1,fbg,-0.0192565708911197,0.681617864273084,0.0003202,13.5243,1428,0.00495252318493106,TRUE,""
ENSG00000105767,CADM4,fbg,0.0276201907411524,0.837927275162676,6.372e-05,11.3502,1477,0.0103701206621636,TRUE,""
ENSG00000105771,SMG9,fbg,-0.002207082161046,0.95910077028586,0.0003202,14.5217,1489,0.00480369019480689,TRUE,""
ENSG00000108107,RPL28,fbg,-0.0141798955477007,0.527662046790784,0.001617,68.3747,1590,0.00593336237639796,TRUE,""
ENSG00000115257,PCSK4,fbg,0.0477931855729995,0.0313836594445756,0.003687,29.3317,1010,0.0464626182914639,TRUE,""
ENSG00000117877,CD3EAP,fbg,0.0458443017673089,0.415671596774975,2.253e-05,12.363,1236,0.0103974950789991,TRUE,""
ENSG00000118046,STK11,fbg,-0.0176172142231259,0.504985075093846,0.008906,27.1023,1019,0.00664663467284673,TRUE,""
ENSG00000120784,ZFP30,fbg,0.000896479304170895,0.948559264755632,0.003283,39.7109,1149,0.00384876774616757,TRUE,""
ENSG00000121406,ZNF549,fbg,-0.156453412375932,0.195624786869267,0.001451,4.9454,1556,0.00783676439954522,TRUE,""
ENSG00000121413,ZSCAN18,fbg,0.0383682206902455,0.0811266536366262,0.001716,34.6133,1067,0.0232278942668909,TRUE,""
ENSG00000123143,PKN1,fbg,-0.0515801322375582,0.408426019516499,0.0002825,18.4735,1137,0.0119833401371511,TRUE,""
ENSG00000124466,LYPD3,fbg,-0.0674508032955677,0.223902567922775,6.372e-05,11.853,1379,0.00871018739910121,TRUE,""
ENSG00000125730,C3,fbg,0.0204514194377445,0.802587348634153,0.0002912,8.6764,1359,0.00506244525227295,TRUE,""
ENSG00000125731,SH2D3A,fbg,-0.0101678981245685,0.886403006367064,0.0002912,8.7529,1359,0.00391616317493021,TRUE,""
ENSG00000125733,TRIP10,fbg,-0.0472534679202758,0.156014309112822,0.0002912,22.4915,1356,0.0124762938163108,TRUE,""
ENSG00000125740,FOSB,fbg,0.0768355670854161,0.695241037678214,2.253e-05,7.3532,1226,0.0101331633482544,TRUE,""
