gene,symbol,outcome,mr_b,mr_p,padj,gwas_min_p,eqtl_F_max,nsnp,pp4,strong
ENSG00000147905,ZCCHC7,t2d,0.169411340505484,0.0004339635269023,0.0174097966107655,0.0002048,29.89,3269.0,0.614183073759914,False
ENSG00000160563,MED27,t2d,0.484028084041588,1.55022237131617e-05,0.0015107112812911732,1.354e-05,12.0978,2653.0,0.926102331834865,True
ENSG00000165006,UBAP1,t2d,-0.320597069892164,7.43166579046319e-05,0.005048578293654659,1.36e-09,17.3782,2622.0,0.0028530527946233,False
ENSG00000167103,PIP5KL1,t2d,0.489701634554435,0.0005905945101073,0.02188421111997595,6.104e-05,14.5361,2026.0,0.599045113006992,False
ENSG00000167106,FAM102A,t2d,0.311754431667564,0.0005202927720031,0.019779034484722794,6.104e-05,23.1807,2002.0,0.629565491374256,False
ENSG00000168913,ENHO,t2d,-0.805868532151902,0.0008458154643819,0.02853927013924358,1.36e-09,5.5273,2585.0,0.0086505022310332,False
ENSG00000173258,ZNF483,t2d,0.732884934861446,0.0002339251995514,0.011191069405768854,1.676e-05,9.4548,4832.0,0.683077695108696,False
ENSG00000186130,ZBTB6,t2d,0.741903636461249,1.81247648978056e-05,0.001634436763793266,6.202e-07,13.11,3211.0,0.913584973669545,True
ENSG00000196781,TLE1,t2d,0.965858180011924,5.97794473691608e-10,3.807203554323429e-07,1.9619999999999998e-22,10.1338,3605.0,5.88890636572789e-07,False
ENSG00000230925,RP11-176F3.7,t2d,0.182085792548116,9.426331058811141e-09,3.842172539571421e-06,1.36e-09,15.8064,2995.0,0.924871918119311,True
ENSG00000052749,RRP12,t2d,-0.133027967701296,0.0001072555677459,0.006249069856598487,1.105e-06,120.1601,2968.0,0.0022179456459636,False
ENSG00000065665,SEC61A2,t2d,-0.113223622782446,7.48348965185439e-06,0.0009187561391854967,1.966e-17,51.5603,4153.0,5.78355434313713e-10,False
ENSG00000095485,CWF19L1,t2d,-0.0796943702644714,0.0003150936635397,0.013839674273575615,1.232e-09,86.5516,3228.0,0.960013578606752,True
ENSG00000095637,SORBS1,t2d,0.642257430322655,0.0004555485582393,0.017853999263301796,0.0004762,8.647,4208.0,0.657105946311533,False
ENSG00000107679,PLEKHA1,t2d,0.122007716535233,6.68177377129945e-05,0.004569615753660496,1.478e-10,51.1542,3982.0,0.70063562242865,False
ENSG00000107864,CPEB3,t2d,0.568862678541491,4.22490940500571e-06,0.0005740243578267758,9.337e-40,11.4546,2941.0,4.9933575478562896e-26,False
ENSG00000138160,KIF11,t2d,-1.83211659421256,2.28581698277329e-34,1.358175428049971e-30,9.337e-40,9.3753,3664.0,0.882591554243968,True
ENSG00000148572,NRBF2,t2d,-0.174209704867932,8.97817529863382e-05,0.005612736582397467,2.559e-05,22.5527,4115.0,0.811401104931589,True
ENSG00000165476,REEP3,t2d,-0.279938429762239,0.0011895279103263,0.03523630641344475,2.559e-05,16.3953,3595.0,0.256157039762948,False
ENSG00000165609,NUDT5,t2d,0.296802926977931,2.42743612185533e-17,6.183893520426454e-14,1.966e-17,23.8018,4090.0,0.999653186092686,True
ENSG00000166507,NDST2,t2d,0.173471284392028,0.0001117114843355,0.006434792807702251,2.375e-08,34.7696,2170.0,0.100509108682155,False
ENSG00000181274,FRAT2,t2d,-0.145157588574023,0.0001072555677459,0.006249069856598487,1.105e-06,69.4129,2993.0,0.0014770735794345,False
ENSG00000183049,CAMK1D,t2d,0.179714385993701,6.57408081238469e-08,2.2242532768266903e-05,1.966e-17,70.4495,4180.0,0.9996531860928,True
ENSG00000196072,BLOC1S2,t2d,-0.656705814190135,5.36478227963317e-09,2.484869610430091e-06,1.232e-09,12.4727,3239.0,0.973617613057999,True
ENSG00000196968,FUT11,t2d,0.406672201464121,5.75280975000848e-05,0.004042836645005959,2.375e-08,14.1995,2119.0,0.162272347515339,False
ENSG00000200737,Y_RNA,t2d,0.344846403862835,0.0014177576652813,0.040354610640269406,1.105e-06,5.0974,3036.0,0.201670563768034,False
ENSG00000213390,ARHGAP19,t2d,-0.118753719368504,0.0001072555677459,0.006249069856598487,1.105e-06,48.4204,3078.0,0.839294639172335,True
ENSG00000214413,BBIP1,t2d,0.23901575845091,6.05548178703319e-05,0.004197643497269947,4.911e-06,12.6391,3967.0,0.853468938885073,True
ENSG00000227268,KLLN,t2d,1.17106031763619,0.0003641131787006,0.015655330341599636,3.914e-05,4.6727,2722.0,0.596319893003498,False
ENSG00000230224,PHBP9,t2d,-0.278263554001938,6.24256242925448e-09,2.765726571917528e-06,1.232e-09,11.6545,3227.0,0.972888870400323,True
ENSG00000232470,RP11-313D6.3,t2d,0.377969753530684,0.0004749408335571,0.018368400164477935,4.911e-06,5.9432,3941.0,0.504706636627057,False
ENSG00000236493,EIF2S2P3,t2d,-0.313492195078977,2.66570250843959e-34,1.358175428049971e-30,9.337e-40,20.1081,3658.0,0.144100294380845,False
ENSG00000242288,RP11-464F9.1,t2d,0.354744169660228,7.91304065576988e-07,0.00013902393841775014,2.375e-08,9.3863,2033.0,0.940514018726893,True
ENSG00000251582,RP11-464F9.9,t2d,0.358597129337517,2.97537746375533e-07,7.050952640852747e-05,2.375e-08,7.4572,1999.0,0.904653118179906,True
ENSG00000252118,U6atac,t2d,0.816398006299582,1.70637513329084e-11,1.4489968840194715e-08,1.966e-17,4.843,4152.0,0.957066021312353,True
ENSG00000005801,ZNF195,t2d,-0.139415721783432,0.0005572465619175,0.020830132264269243,8.746e-10,41.146,2226.0,0.0007324339771512,False
ENSG00000011405,PIK3C2A,t2d,-0.0845616279236602,0.001498365012654,0.04126578237552503,2.0890000000000003e-20,55.0017,3376.0,1.0789248411248e-12,False
ENSG00000070081,NUCB2,t2d,-0.087328103962205,0.0008712275967096,0.029203319771285607,2.0890000000000003e-20,35.9622,3488.0,7.62915239589215e-14,False
ENSG00000109920,FNBP4,t2d,0.319389295731182,0.0001521706850251,0.008034296789667196,2.169e-07,16.7987,2792.0,0.272474811340043,False
ENSG00000133808,MICALCL,t2d,0.141136751767218,0.0014851478611575,0.04117442838433783,0.000109,48.8904,4799.0,0.104707387658784,False
ENSG00000134802,SLC43A3,t2d,-1.2848300475914,2.11273003586211e-05,0.0018091360559188993,1.881e-07,11.1153,4506.0,0.808063064750859,True
ENSG00000134825,TMEM258,t2d,-0.131252607499372,0.0007662529265501,0.02657096870729114,2.877e-05,34.9253,2548.0,0.491514828807075,False
ENSG00000149084,HSD17B12,t2d,-0.10880817903888,9.57033597806677e-05,0.005900245321118571,5.134e-07,84.298,4647.0,0.800204188355584,True
ENSG00000149485,FADS1,t2d,-0.129557051476827,0.0002496189076154,0.011561893948186026,2.877e-05,52.2112,2512.0,0.0041937519518685,False
ENSG00000151498,ACAD8,t2d,0.13274910124274,0.0006294310792362,0.02307159243675136,1.405e-05,38.9093,4062.0,0.439856903315477,False
ENSG00000165917,RAPSN,t2d,-0.663711314998818,3.52648610527494e-06,0.0004990957418437728,2.169e-07,9.4865,2272.0,0.74175110199605,False
ENSG00000168056,LTBP3,t2d,0.193890170116688,1.73971598516654e-05,0.0015970906206168507,1.634e-07,41.1803,2059.0,0.795607331534121,False
ENSG00000172500,FIBP,t2d,0.188731420141667,0.0005627092288333,0.020927032999311413,1.634e-07,31.8202,2003.0,0.0539211248724358,False
ENSG00000173039,RELA,t2d,-1.54852487312726,2.07932255855797e-05,0.0017956183789581113,1.634e-07,5.9087,2054.0,0.567448615640497,False
ENSG00000173727,AP000769.1,t2d,0.175635255358607,1.0354329361424e-05,0.0011468545238359842,1.634e-07,15.4417,2053.0,0.750902259065884,False
ENSG00000175602,CCDC85B,t2d,0.825359707184683,0.0015243893761344,0.041756795007552513,1.634e-07,6.8239,2001.0,0.027518843758763,False
ENSG00000187486,KCNJ11,t2d,0.595181300858269,3.9776513897556e-16,8.106453532321914e-13,2.0890000000000003e-20,12.9023,3474.0,0.896540971188041,True
ENSG00000188211,NCR3LG1,t2d,-0.476176201327413,1.1166425744931e-05,0.0012104880674558179,2.0890000000000003e-20,12.4199,3478.0,3.1920445768082697e-12,False
ENSG00000197702,PARVA,t2d,-0.484866014701552,0.0001124308158092,0.006434792807702251,0.000109,14.6515,4651.0,0.89410643966769,True
ENSG00000202522,Y_RNA,t2d,0.544973229215367,7.56936898330722e-09,3.2138279141625243e-06,8.635e-25,4.7247,2426.0,0.692223400857331,False
ENSG00000214530,STARD10,t2d,0.0743534793435967,0.0010108118908765,0.031595623214820664,8.635e-25,55.9709,2437.0,1.6447097897540402e-14,False
ENSG00000245148,ARAP1-AS2,t2d,0.262448110188386,2.34089773004321e-06,0.00035079040984029866,8.635e-25,10.0426,2326.0,3.3711832989800596e-11,False
ENSG00000245532,NEAT1,t2d,0.234521304569022,0.0007692282402994,0.02657096870729114,1.634e-07,20.4222,2068.0,0.0511952299718823,False
ENSG00000255121,RP11-110I1.12,t2d,0.162365228960317,0.0009978251023849,0.031595623214820664,0.0001065,11.5073,3185.0,0.423666522023048,False
ENSG00000260233,RP11-856B14.1,t2d,0.284554169663926,5.40456752908954e-07,0.00010798537866945571,1.634e-07,11.4873,2074.0,0.976614259480069,True
ENSG00000057294,PKP2,t2d,-0.255177501457679,0.0002494823802177,0.011561893948186026,1.291e-06,21.9719,5763.0,0.509798390903897,False
ENSG00000061794,MRPS35,t2d,0.428659987219101,6.32133762789451e-07,0.00012153666118536804,1.015e-16,19.8655,4254.0,3.32578957187325e-07,False
ENSG00000073614,KDM5A,t2d,-0.143784561181357,0.0007002692988775,0.024776889429033767,1.124e-05,42.3652,1998.0,0.816740225694258,True
ENSG00000087448,KLHL42,t2d,0.344053411258327,1.53134607441451e-11,1.4185833180258051e-08,1.015e-16,30.7934,4234.0,0.0085909382337523,False
ENSG00000090975,PITPNM2,t2d,-1.15041835870418,9.48593039226868e-06,0.0011239724499676495,1.163e-10,6.7025,2701.0,0.306970375001514,False
ENSG00000110931,CAMKK2,t2d,-0.125785519607476,0.0004553275886856,0.017853999263301796,1.976e-14,53.9522,3549.0,3.96458752387145e-06,False
ENSG00000111642,CHD4,t2d,-0.623696522042661,5.54968624320915e-06,0.0007198943185691528,1.523e-06,13.5673,2524.0,0.963192794374054,True
ENSG00000134291,TMEM106C,t2d,-0.112592276551834,0.0016430839686251,0.044176848655118124,4.223e-06,40.3136,4352.0,0.27899746448113,False
ENSG00000135100,HNF1A,t2d,0.5886279274543,2.14091427436789e-07,5.571527094602656e-05,1.976e-14,11.6283,3420.0,2.64632053786786e-05,False
ENSG00000135114,OASL,t2d,0.104897640936372,0.0007338145349726,0.02569611722120548,1.976e-14,46.5393,3442.0,3.78986251624487e-07,False
ENSG00000135124,P2RX4,t2d,0.136457245662878,0.0004172503870377,0.01695153319485936,1.976e-14,59.1671,3542.0,2.30035517251945e-05,False
ENSG00000139218,SCAF11,t2d,-0.959888647881544,0.0006687949880285,0.02408134603537249,0.0003345,5.4873,2949.0,0.566299520781415,False
ENSG00000150967,ABCB9,t2d,-0.188618819458986,2.56160441439655e-05,0.002139569588745971,2.075e-09,33.8381,2672.0,0.0637969630634314,False
ENSG00000157895,C12orf43,t2d,0.130186088509589,0.0001362850956687,0.007309184867705542,1.976e-14,38.2285,3410.0,7.83872305385169e-08,False
ENSG00000176894,PXMP2,t2d,-0.952610406171351,0.0014753589570141,0.04107625074309749,1.37e-06,4.625,1207.0,0.596986391040371,False
ENSG00000177169,ULK1,t2d,0.814441620349658,0.0003092718500413,0.013756268919602258,2.947e-06,10.5877,2055.0,0.529639303692028,False
ENSG00000179104,TMTC2,t2d,-0.413252991087758,0.0003791064626483,0.016163576796594883,0.0001608,12.7057,4809.0,0.640047024060985,False
ENSG00000182196,ARL6IP4,t2d,0.274294440398092,2.56160441439654e-05,0.002139569588745971,2.075e-09,23.2688,2643.0,0.0941287271628242,False
ENSG00000183150,GPR19,t2d,0.112838840846379,0.0010285132541703,0.03201612910782563,0.00023,49.8301,3590.0,0.110889660218117,False
ENSG00000187166,H1FNT,t2d,0.257025445100214,0.0010914653202393,0.03339949433404945,4.223e-06,17.3566,3859.0,0.364892148285222,False
ENSG00000198056,PRIM1,t2d,-0.298367656041096,0.001062478846781,0.03290777947932642,0.0008094,24.5292,1705.0,0.564139566704793,False
ENSG00000256223,ZNF10,t2d,-0.229206029058737,0.0003751683641077,0.016062880799401106,1.37e-06,19.9536,891.0,0.140405759661167,False
ENSG00000256234,RP11-283G6.4,t2d,0.525441149012469,2.02152498774046e-05,0.0017704160674914785,2.974e-09,5.4707,4924.0,0.4979653674986,False
ENSG00000256582,RP11-75L1.1,t2d,-0.0524354233367498,0.000832453639314,0.0282756752820322,0.000372,37.3456,3363.0,0.457063282293514,False
ENSG00000261799,RP11-283I3.6,t2d,-0.104429278668348,0.0001409748581717,0.0075211193966995965,1.124e-05,25.1444,1795.0,0.792933827742487,False
ENSG00000134900,TPP2,t2d,-0.121151688048686,0.0009374963819417,0.030372522205403804,0.0005261,48.2199,4614.0,0.0976996190208972,False
ENSG00000136153,LMO7,t2d,-0.791171924211744,0.0009083981856558,0.029956561526966352,3.609e-05,9.3866,4525.0,0.57652883781831,False
ENSG00000136158,SPRY2,t2d,0.323133197698715,0.0006916770031311,0.024588088553813774,2.795e-23,15.6463,3853.0,1.0255474022881399e-16,False
ENSG00000139746,RBM26,t2d,0.223187140317799,8.67297379610556e-05,0.005523600186394729,2.795e-23,16.7963,3529.0,6.39589324742059e-16,False
ENSG00000168852,TPTE2P5,t2d,-0.151761417600183,0.0001705691975311,0.00877828344869651,1.146e-05,14.7736,3264.0,0.714917290505922,False
ENSG00000176268,CYCSP34,t2d,-0.0758225046166743,0.0006339284698395,0.02315315809198747,1.146e-05,27.2005,3258.0,0.419053459889494,False
ENSG00000203602,AL137059.1,t2d,-0.241902979091913,0.000708835696558,0.024907019820434553,6.557e-06,10.4859,4486.0,0.438320925030699,False
ENSG00000215417,MIR17HG,t2d,-0.579572078037976,0.0005435284494145,0.020437471953999097,1.009e-05,13.148,4040.0,0.557606254368089,False
ENSG00000229473,RGS17P1,t2d,-0.315048790959323,0.0009873116567661,0.031538262640898304,1.146e-05,6.199,3207.0,0.529693485990015,False
ENSG00000072110,ACTN1,t2d,0.39738383438838,0.0002155994669547,0.010562300808982659,9.92e-06,13.1897,3703.0,0.617347541450482,False
ENSG00000166126,AMN,t2d,-0.997272377587322,0.0009353679437391,0.030372522205403804,2.019e-06,5.6336,3353.0,0.332401167141825,False
ENSG00000168952,STXBP6,t2d,-1.43205202069649,0.0002216393188521,0.01080624238805215,2.413e-06,5.0584,3972.0,0.600805640202345,False
ENSG00000214548,MEG3,t2d,-0.075926235219564,0.0012544983912821,0.03662847738442578,1.197e-05,53.8793,2591.0,0.266261248595092,False
ENSG00000256705,CTD-2017C7.1,t2d,-0.154400156417578,0.0014411778213684,0.040574400231824306,2.019e-06,14.8751,2996.0,0.267855288861084,False
ENSG00000258904,RP11-638I2.2,t2d,0.405856573785051,0.0002731309367731,0.012467518042370928,1.197e-05,4.7734,2370.0,0.505882596966299,False
ENSG00000259374,RP11-736N17.4,t2d,-0.20904660784667,0.0001823668423397,0.009109402565889916,2.019e-06,10.7478,3405.0,0.462634558106764,False
ENSG00000062524,LTK,t2d,-1.16009182473327,1.49710477422081e-05,0.001481116276632044,1.055e-07,5.2202,3119.0,0.70052581721775,False
ENSG00000103657,HERC1,t2d,0.326095467815453,0.0001811840284788,0.009094902710339763,2.577e-10,16.7267,3684.0,0.001118509801726,False
ENSG00000103932,RPAP1,t2d,-0.131017246659959,1.67895158434147e-05,0.0015822115772619353,1.055e-07,52.2381,3106.0,0.118140147450408,False
ENSG00000137801,THBS1,t2d,0.110707474858367,0.0006558315576435,0.023698310540380373,5.42e-07,52.6164,3782.0,0.431974594188834,False
ENSG00000140262,TCF12,t2d,0.361458284356646,0.0011442390937208,0.034701774895877835,9.169e-08,16.4564,4159.0,0.0130783678709736,False
ENSG00000140382,HMG20A,t2d,0.25239845206177,0.0002860020125948,0.01283859254775776,2.746e-16,23.6802,3076.0,2.1113910873420902e-09,False
ENSG00000140391,TSPAN3,t2d,0.229848106460687,3.831591252361871e-09,1.859234041027022e-06,2.746e-16,64.6189,2979.0,2.7745838604376803e-09,False
ENSG00000166133,RPUSD2,t2d,0.728724340926378,0.0012875068286341,0.037484841667947084,1.055e-07,7.534,2983.0,0.331054649745695,False
ENSG00000166825,ANPEP,t2d,0.141697947713885,1.07109879170113e-05,0.0011736017943477972,5.513e-11,108.5755,3260.0,0.0058103861179447,False
ENSG00000168970,JMJD7-PLA2G4B,t2d,0.396164521660131,0.0002300132844452,0.011055827209889565,1.055e-07,5.2785,2854.0,0.184128170825642,False
ENSG00000173517,PEAK1,t2d,0.333030287838785,3.85565965342697e-07,8.730927081871294e-05,2.746e-16,19.3395,3053.0,7.5884404399446e-07,False
ENSG00000174197,MGA,t2d,0.301819242060934,0.0002418571066959,0.01146290194061033,1.055e-07,15.9709,2906.0,0.333604592829544,False
ENSG00000177971,IMP3,t2d,0.309130591746498,0.0014384965419915,0.040574400231824306,6.661e-05,16.5805,2124.0,0.356814290330005,False
ENSG00000184056,VPS33B,t2d,-0.135099255525928,0.0001073196491565,0.006249069856598487,2.164e-12,41.0126,3798.0,1.2651424736333e-06,False
ENSG00000214432,AC068831.10,t2d,-0.131216804782008,0.0004142043505126,0.016950772416559817,2.164e-12,14.3556,3871.0,0.0008777869946669,False
ENSG00000243708,PLA2G4B,t2d,0.13391845783821,3.20292939636526e-05,0.002510603888381692,1.055e-07,47.5562,2855.0,0.39462336733023,False
ENSG00000243789,JMJD7,t2d,0.17819318347506,9.9599178463636e-05,0.006041164455621732,1.055e-07,13.9373,2857.0,0.394187095495589,False
ENSG00000258725,AC068831.8,t2d,-0.231372830421292,2.03269415268361e-08,7.671538302165179e-06,2.164e-12,13.8932,3707.0,0.14277736362793,False
ENSG00000260814,RP11-107F6.3,t2d,-0.0812284722185168,7.75632112783394e-05,0.0051997968613570955,1.055e-07,27.5532,2872.0,0.43297947649158,False
ENSG00000050820,BCAR1,t2d,-0.822089171527314,8.03341208712611e-13,1.3643411527969177e-09,1.783e-18,20.9624,3820.0,0.0036228196701154,False
ENSG00000085721,RRN3,t2d,0.216115413915693,2.76773320376328e-05,0.0022929431988900667,3.025e-05,25.2032,1929.0,0.923805536292926,True
ENSG00000103091,WDR59,t2d,0.310270025663653,0.0004129824836847,0.016950772416559817,1.783e-18,15.9742,3358.0,2.1757955944658797e-12,False
ENSG00000103479,RBL2,t2d,0.0611279343672316,9.97468211862679e-06,0.0011420450650427752,1.59e-47,101.6334,3817.0,2.39548894061708e-40,False
ENSG00000103512,NOMO1,t2d,0.148139715132951,0.0016884007064311,0.04463322944271992,3.025e-05,18.1677,1752.0,0.404551212572039,False
ENSG00000103540,CCP110,t2d,-0.349221910079262,0.0004980217191612,0.0190783508204986,0.0001289,17.5784,3173.0,0.608106132223451,False
ENSG00000157045,NTAN1,t2d,0.14384483516548,0.0011540500847815,0.034895461020544465,3.025e-05,21.5851,1899.0,0.814925986106974,True
ENSG00000157322,CLEC18A,t2d,-0.0482313251971448,0.0001264184637368,0.006963265651232391,3.882e-09,68.8924,1744.0,5.39412510214389e-05,False
ENSG00000166747,AP1G1,t2d,-0.492151245116036,0.000341764032815,0.014819470188871703,6.914e-06,11.0739,2600.0,0.595433368116121,False
ENSG00000166971,AKTIP,t2d,-0.101372117268272,9.97468211862679e-06,0.0011420450650427752,1.59e-47,41.2824,3829.0,3.77557951241564e-40,False
ENSG00000188599,NPIPP1,t2d,0.077488473449602,0.0006925202566187,0.024588088553813774,3.025e-05,34.748,1948.0,0.543599300519898,False
ENSG00000223496,EXOSC6,t2d,-0.132424188203973,0.0001264184637368,0.006963265651232391,3.882e-09,78.7507,1569.0,2.02124450416089e-05,False
ENSG00000261367,RP11-455F5.4,t2d,-0.365317244819803,0.0002740651659952,0.012467518042370928,1.426e-06,8.515,596.0,0.416091338924747,False
ENSG00000262557,RP11-44F14.11,t2d,-0.10147296035667,0.0001555413074555,0.008169927437997656,1.59e-47,19.1499,3840.0,4.03698460130341e-40,False
ENSG00000005379,BZRAP1,t2d,0.431239915522591,0.00118517452977,0.03523630641344475,2.464e-08,13.1801,2584.0,0.0200932335513099,False
ENSG00000033627,ATP6V0A1,t2d,0.997951198585809,5.1707119730832e-07,0.00010798537866945571,2.278e-09,13.5201,1982.0,0.333420274550476,False
ENSG00000055483,USP36,t2d,-0.0602550260867316,0.0011931762341102,0.03524192992922591,2.341e-05,81.2475,1763.0,0.188539839271778,False
ENSG00000065559,MAP2K4,t2d,-0.331072811351872,0.0018939125284999,0.04919000237202347,0.001259,10.5322,3454.0,0.34590374073854,False
ENSG00000072310,SREBF1,t2d,-0.142175820834761,0.0001296299982521,0.007101772484886554,1.718e-09,43.2793,2263.0,0.303122983887843,False
ENSG00000074755,ZZEF1,t2d,0.692475174840923,1.4784515556035598e-11,1.4185833180258051e-08,4.411e-14,14.5482,2476.0,0.753376182187941,False
ENSG00000108262,GIT1,t2d,0.105373674968557,0.0005580594806816,0.020830132264269243,3.31e-05,47.8503,1917.0,0.893666795884946,True
ENSG00000108375,RNF43,t2d,0.66076747893043,0.00118517452977,0.03523630641344475,2.464e-08,8.6311,2544.0,0.0414659882975266,False
ENSG00000108384,RAD51C,t2d,-0.157716861340281,4.22490940500571e-06,0.0005740243578267758,2.464e-08,106.1804,2416.0,0.0003288808391055,False
ENSG00000108395,TRIM37,t2d,0.136413287701448,4.22490940500571e-06,0.0005740243578267758,2.464e-08,83.9999,2225.0,0.0142313793884634,False
ENSG00000108551,RASD1,t2d,-0.266958450046685,0.0003577390693541,0.015446445409823215,1.718e-09,17.136,2489.0,0.0051468737573553,False
ENSG00000108604,SMARCD2,t2d,-0.181103925853833,5.32080722726778e-06,0.000713408232182351,3.949e-08,38.2522,1957.0,0.489496319872245,False
ENSG00000108771,DHX58,t2d,-0.13225836830039,0.0002396473033161,0.011411243087808685,2.278e-09,34.4857,2227.0,0.0006829573534577,False
ENSG00000108773,KAT2A,t2d,-0.346957880081638,0.0016907189955731,0.04463322944271992,2.278e-09,9.0232,2184.0,0.0001154776291332,False
ENSG00000108774,RAB5C,t2d,0.422798415045195,0.0013042009316714,0.03786269941234064,2.278e-09,7.5805,2132.0,0.0001160913644872,False
ENSG00000108788,MLX,t2d,0.488673903476598,7.78279386881361e-08,2.4783334226003342e-05,2.278e-09,16.74,2011.0,0.686546787189812,False
ENSG00000123700,KCNJ2,t2d,0.352668839206848,0.0009448566770474,0.030372522205403804,0.0001029,20.5478,3912.0,0.607248306711747,False
ENSG00000125686,MED1,t2d,0.320832260494735,8.15634916420704e-05,0.0053536452498457315,3.807e-06,18.1399,2365.0,0.614873414708505,False
ENSG00000131470,PSMC3IP,t2d,0.800754228827213,9.43880609044675e-08,2.748040973190068e-05,2.278e-09,10.0624,2017.0,0.739062184468002,False
ENSG00000131771,PPP1R1B,t2d,0.399363792641931,0.0003919365784997,0.016431016284574704,3.807e-06,14.6415,2356.0,0.220171833852186,False
ENSG00000133027,PEMT,t2d,-0.206132523869067,0.0015095594748677,0.04146202439057106,1.718e-09,22.0333,2452.0,0.0020707607497513,False
ENSG00000141026,MED9,t2d,-1.03417318615263,0.0001017570442641,0.006063767725445491,1.718e-09,5.8558,2505.0,0.0242305286832684,False
ENSG00000141034,GID4,t2d,-0.197508697841815,0.0018890508712025,0.04919000237202347,1.718e-09,19.8747,2062.0,0.0015174741152158,False
ENSG00000141140,MYO19,t2d,0.262850709587101,0.0002752971923321,0.012467903954951549,0.0002127,19.6938,2396.0,0.67895239710494,False
ENSG00000141294,LRRC46,t2d,-0.23970752476398,1.41338064829454e-05,0.0014422604863978902,3.586e-08,25.469,3478.0,0.191606474855897,False
ENSG00000141295,SCRN2,t2d,-0.102791701480841,0.0008855772997043,0.029586992406514155,3.586e-08,45.1457,3489.0,0.0043747937056439,False
ENSG00000141736,ERBB2,t2d,0.557672022475364,0.0017235487603523,0.04538233040824273,3.807e-06,8.149,2387.0,0.127299691200292,False
ENSG00000159199,ATP5G1,t2d,-0.244628449138255,5.97731802159357e-11,4.350633617145605e-08,1.517e-13,35.8134,3034.0,0.254514495646965,False
ENSG00000159202,UBE2Z,t2d,-0.254047544712546,5.7352379266562395e-12,7.305259309078385e-09,1.517e-13,41.2938,3026.0,3.90643787564165e-10,False
ENSG00000159210,SNF8,t2d,0.960101150571843,2.58416853221906e-09,1.5489810201948365e-06,1.517e-13,8.6955,3001.0,0.0159995761190836,False
ENSG00000161395,PGAP3,t2d,0.145228679011295,3.78080724371229e-05,0.0028538093195132025,3.807e-06,43.2185,2373.0,0.33169166226735,False
ENSG00000167183,PRR15L,t2d,-1.47779896108732,0.0011876481726394,0.03523630641344475,1.517e-13,5.7468,3565.0,1.30136481735717e-05,False
ENSG00000167447,SMG8,t2d,0.424023724561359,4.9172893936979e-05,0.0035039985259987137,2.464e-08,12.807,2156.0,0.435769355586631,False
ENSG00000178607,ERN1,t2d,-0.162338243737371,0.0009931755652696,0.031595623214820664,3.949e-08,38.1978,1727.0,0.0058913617441914,False
ENSG00000182628,SKA2,t2d,-0.331743009878085,6.02307997758412e-05,0.004197643497269947,2.464e-08,16.4049,2235.0,0.202874924075222,False
ENSG00000185245,GP1BA,t2d,0.690007960134745,0.0001768345704016,0.009033761827946,4.411e-14,9.6547,3423.0,5.14551000739725e-07,False
ENSG00000196712,NF1,t2d,0.180699229030973,0.0005989293979961,0.022032817926282526,0.0001586,18.3665,2226.0,0.55845141229644,False
ENSG00000197723,HSPB9,t2d,-0.748327256254605,1.22804231839307e-05,0.0013035157525443108,2.278e-09,6.5318,2159.0,0.0078651402288917,False
ENSG00000224738,AC099850.1,t2d,0.131198450657764,0.0005221354540128,0.019779034484722794,2.464e-08,15.8753,2245.0,0.01705231171131,False
ENSG00000263883,RP11-51F16.5,t2d,-0.6927050112448,1.62306371671158e-06,0.0002594706741661693,3.949e-08,7.6859,2129.0,0.803923158211812,True
ENSG00000264290,RP11-68I3.4,t2d,-0.30822125926375,0.0005953260375755,0.02197960986555922,3.31e-05,6.8531,1909.0,0.658662227321514,False
ENSG00000266173,STRADA,t2d,-0.550391270548991,7.68577425107161e-07,0.00013740006950599949,3.949e-08,12.8404,2073.0,0.846610519783832,True
ENSG00000266469,CTB-131K11.1,t2d,0.314498566579294,3.55215226940604e-05,0.002701226240690115,3.807e-06,8.1975,2361.0,0.673791480704991,False
ENSG00000267365,KCNJ2-AS1,t2d,1.16998485209413,0.0009448566770474,0.030372522205403804,0.0001029,5.2172,3905.0,0.702713280736239,False
ENSG00000101557,USP14,t2d,0.226263189943132,0.000267970009028,0.012300064828807748,5.831e-05,23.6469,2069.0,0.701490522887456,False
ENSG00000130856,ZNF236,t2d,-0.333261801246451,1.41536848517948e-05,0.0014422604863978902,2.137e-06,18.9152,5114.0,0.935529413476269,True
ENSG00000141452,C18orf8,t2d,-0.174714511688267,7.04931796352848e-07,0.00013302324083028742,8e-07,34.1441,3036.0,0.988627669745569,True
ENSG00000086544,ITPKC,t2d,0.694950809646091,0.0003266161709179,0.014284200779628331,0.0003116,10.7,2491.0,0.746864839086909,False
ENSG00000105612,DNASE2,t2d,-0.110398928891755,0.0003019324432516,0.013494261389183351,5.394e-06,63.0,2127.0,0.506412284373073,False
ENSG00000105726,ATP13A1,t2d,0.382689460921946,4.3655478932672495e-12,6.3549904331990386e-09,4.131e-12,51.3747,2375.0,7.77532589498942e-05,False
ENSG00000129933,MAU2,t2d,-0.0860430881199576,0.0001992227779518,0.009807150276950928,4.131e-12,90.2296,2324.0,0.0006123894410277,False
ENSG00000161277,THAP8,t2d,-0.326976906927922,1.69871951840933e-05,0.0015822115772619353,1.012e-05,19.4344,2743.0,0.950912141070468,True
