set,source,term_id,term_name,p_value_gSCS,query_size,term_size,n_intersect,genes
coding56,GO:BP,GO:0048844,artery morphogenesis,1.0,48,73,1,SNX16
coding56,GO:BP,GO:0048840,otolith development,1.0,48,10,1,LRIG1
coding56,GO:BP,GO:0048839,inner ear development,1.0,48,209,1,LRIG1
coding56,GO:BP,GO:0048771,tissue remodeling,1.0,48,178,1,CDC123
coding56,GO:BP,GO:0050779,RNA destabilization,1.0,48,101,2,YTHDF2;ZBTB6
coding56,GO:BP,GO:0050778,positive regulation of immune response,1.0,48,775,4,CDC123;SIK2;TMEM136;ZBTB6
coding56,GO:BP,GO:0050777,negative regulation of immune response,1.0,48,199,3,MED23;YTHDF2;ZBTB6
coding56,GO:BP,GO:0050776,regulation of immune response,1.0,48,970,6,CDC123;MED23;SIK2;TMEM136;YTHDF2;ZBTB6
coding56,GO:BP,GO:0050773,regulation of dendrite development,1.0,48,97,1,SNX16
coding56,GO:BP,GO:0050768,negative regulation of neurogenesis,1.0,48,129,1,SNX16
coding56,GO:BP,GO:0050767,regulation of neurogenesis,1.0,48,350,2,SNX16;YTHDF2
coding56,GO:BP,GO:0050728,negative regulation of inflammatory response,1.0,48,169,1,NTAN1
coding56,GO:BP,GO:0050727,regulation of inflammatory response,1.0,48,395,2,DGKQ;NTAN1
coding56,GO:BP,GO:0050709,negative regulation of protein secretion,1.0,48,69,1,PARVA
coding56,GO:BP,GO:0050708,regulation of protein secretion,1.0,48,265,1,PARVA
coding56,GO:BP,GO:0050679,positive regulation of epithelial cell proliferation,1.0,48,200,2,LRRC41;SNX16
coding56,GO:BP,GO:0050678,regulation of epithelial cell proliferation,1.0,48,356,2,LRRC41;SNX16
coding56,GO:BP,GO:0050673,epithelial cell proliferation,1.0,48,435,3,CDC123;LRRC41;SNX16
coding56,GO:BP,GO:0050672,negative regulation of lymphocyte proliferation,1.0,48,89,1,MED23
coding56,GO:BP,GO:0050670,regulation of lymphocyte proliferation,1.0,48,239,1,MED23
coding56,GO:BP,GO:0050851,antigen receptor-mediated signaling pathway,1.0,48,196,4,CDC123;SIK2;TMEM136;ZBTB6
coding56,GO:BP,GO:0050832,defense response to fungus,1.0,48,58,1,MED23
coding56,GO:BP,GO:0050821,protein stabilization,1.0,48,230,1,BLOC1S2
coding56,GO:BP,GO:0050817,coagulation,1.0,48,246,1,SAP130
coding56,GO:BP,GO:0050810,regulation of steroid biosynthetic process,1.0,48,77,1,SAP130
coding56,GO:BP,GO:0050808,synapse organization,1.0,48,561,1,KDM5A
coding56,GO:BP,GO:0050807,regulation of synapse organization,1.0,48,298,1,KDM5A
coding56,GO:BP,GO:0050804,modulation of chemical synaptic transmission,1.0,48,503,1,NTAN1
coding56,GO:BP,GO:0050803,regulation of synapse structure or activity,1.0,48,305,1,KDM5A
coding56,GO:BP,GO:0050798,activated T cell proliferation,1.0,48,46,1,MED23
coding56,GO:BP,GO:0050796,regulation of insulin secretion,1.0,48,176,1,PARVA
coding56,GO:BP,GO:0050794,regulation of cellular process,1.0,48,11962,33,ARG1;ARL13B;CDC123;DAGLB;DGKQ;EIF2B2;FAM184A;GIT1;HERPUD2;HSD17B12;KCNJ11;KDM5A;LIPA;LRRC41;MED23;MLH3;NRBF2;NTAN1;PARVA;PGAP3;RC3H2;SAP130;SIK2;SNX16;SPATA5;SPDYE2;THAP8;TMEM136;TSPAN14;YTHDF2;ZBTB6;ZNF268;ZNF34
coding56,GO:BP,GO:0050793,regulation of developmental process,1.0,48,2431,7,BLOC1S2;KDM5A;LIPA;SNX16;THAP8;YTHDF2;ZBTB6
coding56,GO:BP,GO:0050790,regulation of catalytic activity,1.0,48,774,1,HERPUD2
coding56,GO:BP,GO:0050789,regulation of biological process,1.0,48,12397,34,ARG1;ARL13B;BLOC1S2;CDC123;DAGLB;DGKQ;EIF2B2;FAM184A;GIT1;HERPUD2;HSD17B12;KCNJ11;KDM5A;LIPA;LRRC41;MED23;MLH3;NRBF2;NTAN1;PARVA;PGAP3;RC3H2;SAP130;SIK2;SNX16;SPATA5;SPDYE2;THAP8;TMEM136;TSPAN14;YTHDF2;ZBTB6;ZNF268;ZNF34
coding56,GO:BP,GO:0050954,sensory perception of mechanical stimulus,1.0,48,196,1,LRIG1
coding56,GO:BP,GO:0050900,leukocyte migration,1.0,48,386,1,FAM184A
coding56,GO:BP,GO:0050896,response to stimulus,1.0,48,9051,26,ARG1;ARL13B;BLOC1S2;CDC123;DAGLB;DGKQ;EIF2B2;GIT1;KDM5A;LOXL4;LRRC41;MED23;MED27;NRBF2;NTAN1;PARVA;PGAP3;SAP130;SIK2;SNX16;SPATA5;THAP8;TMEM136;TSPAN14;YTHDF2;ZBTB6
coding56,GO:BP,GO:0050890,cognition,1.0,48,315,2,CHD4;NTAN1
coding56,GO:BP,GO:0050878,regulation of body fluid levels,1.0,48,374,1,SAP130
coding56,GO:BP,GO:0050877,nervous system process,1.0,48,1503,4,CHD4;LRIG1;NTAN1;PARVA
coding56,GO:BP,GO:0050870,positive regulation of T cell activation,1.0,48,255,1,TMEM136
coding56,GO:BP,GO:0050868,negative regulation of T cell activation,1.0,48,132,2,MED23;ZBTB6
coding56,GO:BP,GO:0050867,positive regulation of cell activation,1.0,48,380,1,TMEM136
coding56,GO:BP,GO:0050866,negative regulation of cell activation,1.0,48,213,2,MED23;ZBTB6
coding56,GO:BP,GO:0050865,regulation of cell activation,1.0,48,627,3,MED23;TMEM136;ZBTB6
coding56,GO:BP,GO:0050863,regulation of T cell activation,1.0,48,386,3,MED23;TMEM136;ZBTB6
coding56,GO:BP,GO:0050862,positive regulation of T cell receptor signaling pathway,1.0,48,19,1,CDC123
coding56,GO:BP,GO:0050857,positive regulation of antigen receptor-mediated signaling pathway,1.0,48,26,1,CDC123
coding56,GO:BP,GO:0050856,regulation of T cell receptor signaling pathway,1.0,48,52,1,CDC123
coding56,GO:BP,GO:0050854,regulation of antigen receptor-mediated signaling pathway,1.0,48,70,1,CDC123
coding56,GO:BP,GO:0051147,regulation of muscle cell differentiation,1.0,48,137,1,SNX16
coding56,GO:BP,GO:0051146,striated muscle cell differentiation,1.0,48,287,1,SNX16
coding56,GO:BP,GO:0051130,positive regulation of cellular component organization,1.0,48,1091,2,NTAN1;SNX16
coding56,GO:BP,GO:0051128,regulation of cellular component organization,1.0,48,2427,4,KDM5A;NTAN1;SAP130;SNX16
coding56,GO:BP,GO:0051123,RNA polymerase II preinitiation complex assembly,1.0,48,69,2,FAM184A;RC3H2
coding56,GO:BP,GO:0051094,positive regulation of developmental process,1.0,48,1305,3,LIPA;SNX16;THAP8
coding56,GO:BP,GO:0051093,negative regulation of developmental process,1.0,48,916,4,SNX16;THAP8;YTHDF2;ZBTB6
coding56,GO:BP,GO:0051056,regulation of small GTPase mediated signal transduction,1.0,48,302,1,NTAN1
coding56,GO:BP,GO:0051051,negative regulation of transport,1.0,48,404,1,PARVA
coding56,GO:BP,GO:0051049,regulation of transport,1.0,48,1566,4,LRRC41;NTAN1;PARVA;SAP130
coding56,GO:BP,GO:0051048,negative regulation of secretion,1.0,48,166,1,PARVA
coding56,GO:BP,GO:0051046,regulation of secretion,1.0,48,608,3,LRRC41;NTAN1;PARVA
coding56,GO:BP,GO:0051036,regulation of endosome size,1.0,48,11,1,NRBF2
coding56,GO:BP,GO:0051028,mRNA transport,1.0,48,131,1,FCHO1
coding56,GO:BP,GO:0050996,positive regulation of lipid catabolic process,1.0,48,26,1,DGKQ
coding56,GO:BP,GO:0050994,regulation of lipid catabolic process,1.0,48,61,1,DGKQ
coding56,GO:BP,GO:0051249,regulation of lymphocyte activation,1.0,48,506,3,MED23;TMEM136;ZBTB6
coding56,GO:BP,GO:0051247,positive regulation of protein metabolic process,1.0,48,863,2,HERPUD2;YTHDF2
coding56,GO:BP,GO:0051246,regulation of protein metabolic process,1.0,48,1574,3,HERPUD2;SIK2;YTHDF2
coding56,GO:BP,GO:0051241,negative regulation of multicellular organismal process,1.0,48,1091,5,MED23;NTAN1;SNX16;THAP8;ZBTB6
coding56,GO:BP,GO:0051240,positive regulation of multicellular organismal process,1.0,48,1639,4,SNX16;SPATA5;THAP8;TMEM136
coding56,GO:BP,GO:0051239,regulation of multicellular organismal process,1.0,48,2923,9,MED23;NTAN1;SNX16;SPATA5;THAP8;TMEM136;YTHDF2;ZBTB6;ZNF34
coding56,GO:BP,GO:0051236,establishment of RNA localization,1.0,48,163,1,FCHO1
coding56,GO:BP,GO:0051234,establishment of localization,1.0,48,4804,9,CDC123;FCHO1;LRRC41;NRBF2;NTAN1;PARVA;SAP130;TMEM136;WDR17
coding56,GO:BP,GO:0051224,negative regulation of protein transport,1.0,48,116,1,PARVA
coding56,GO:BP,GO:0051223,regulation of protein transport,1.0,48,433,1,PARVA
coding56,GO:BP,GO:0051216,cartilage development,1.0,48,213,1,SNX16
coding56,GO:BP,GO:0051179,localization,1.0,48,5493,12,ARL13B;CDC123;DAGLB;FCHO1;LOXL4;LRRC41;NRBF2;NTAN1;PARVA;SAP130;TMEM136;WDR17
coding56,GO:BP,GO:0051174,regulation of phosphorus metabolic process,1.0,48,702,2,HERPUD2;NTAN1
coding56,GO:BP,GO:0051169,nuclear transport,1.0,48,332,1,FCHO1
coding56,GO:BP,GO:0051168,nuclear export,1.0,48,166,1,FCHO1
coding56,GO:BP,GO:0051148,negative regulation of muscle cell differentiation,1.0,48,59,1,SNX16
coding56,GO:BP,GO:0051604,protein maturation,1.0,48,530,3,C6orf106;DAGLB;HMBS
coding56,GO:BP,GO:0051591,response to cAMP,1.0,48,80,1,SAP130
coding56,GO:BP,GO:0051588,regulation of neurotransmitter transport,1.0,48,103,1,NTAN1
coding56,GO:BP,GO:0051495,positive regulation of cytoskeleton organization,1.0,48,186,1,NTAN1
coding56,GO:BP,GO:0051493,regulation of cytoskeleton organization,1.0,48,531,1,NTAN1
coding56,GO:BP,GO:0051338,regulation of transferase activity,1.0,48,408,1,HERPUD2
coding56,GO:BP,GO:0051321,meiotic cell cycle,1.0,48,295,2,LOXL4;YTHDF2
coding56,GO:BP,GO:0051302,regulation of cell division,1.0,48,186,2,NTAN1;SPATA5
coding56,GO:BP,GO:0051301,cell division,1.0,48,656,3,NTAN1;SPATA5;YTHDF2
coding56,GO:BP,GO:0051276,chromosome organization,1.0,48,575,1,LOXL4
coding56,GO:BP,GO:0051258,protein polymerization,1.0,48,281,2,NRBF2;NTAN1
coding56,GO:BP,GO:0051253,negative regulation of RNA metabolic process,1.0,48,1389,6,HSD17B12;KDM5A;LIPA;PGAP3;THAP8;ZNF34
coding56,GO:BP,GO:0051251,positive regulation of lymphocyte activation,1.0,48,331,1,TMEM136
coding56,GO:BP,GO:0051250,negative regulation of lymphocyte activation,1.0,48,164,2,MED23;ZBTB6
coding56,GO:BP,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,1.0,48,192,1,SPATA5
coding56,GO:BP,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,1.0,48,268,1,SPATA5
coding56,GO:BP,GO:0051881,regulation of mitochondrial membrane potential,1.0,48,70,1,CDC123
coding56,GO:BP,GO:0051781,positive regulation of cell division,1.0,48,96,1,SPATA5
coding56,GO:BP,GO:0051726,regulation of cell cycle,1.0,48,1088,4,HERPUD2;LIPA;NTAN1;YTHDF2
coding56,GO:BP,GO:0051716,cellular response to stimulus,1.0,48,7425,25,ARG1;ARL13B;BLOC1S2;CDC123;DAGLB;EIF2B2;GIT1;KDM5A;LOXL4;LRRC41;MED23;MED27;NRBF2;NTAN1;PARVA;PGAP3;SAP130;SIK2;SNX16;SPATA5;THAP8;TMEM136;TSPAN14;YTHDF2;ZBTB6
coding56,GO:BP,GO:0051712,positive regulation of killing of cells of another organism,1.0,48,3,1,MED23
coding56,GO:BP,GO:0051709,regulation of killing of cells of another organism,1.0,48,4,1,MED23
coding56,GO:BP,GO:0051707,response to other organism,1.0,48,1610,3,MED23;NTAN1;YTHDF2
coding56,GO:BP,GO:0051668,localization within membrane,1.0,48,921,2,ARL13B;DAGLB
coding56,GO:BP,GO:0051656,establishment of organelle localization,1.0,48,394,1,NRBF2
coding56,GO:BP,GO:0051650,establishment of vesicle localization,1.0,48,200,1,NRBF2
coding56,GO:BP,GO:0051649,establishment of localization in cell,1.0,48,1938,7,CDC123;FCHO1;LRRC41;NRBF2;NTAN1;SAP130;WDR17
coding56,GO:BP,GO:0051648,vesicle localization,1.0,48,220,1,NRBF2
coding56,GO:BP,GO:0051641,cellular localization,1.0,48,2584,9,ARL13B;CDC123;DAGLB;FCHO1;LRRC41;NRBF2;NTAN1;SAP130;WDR17
coding56,GO:BP,GO:0051640,organelle localization,1.0,48,614,1,NRBF2
coding56,GO:BP,GO:0055086,nucleobase-containing small molecule metabolic process,1.0,48,668,3,CDC123;KCNJ11;NTAN1
coding56,GO:BP,GO:0055085,transmembrane transport,1.0,48,1555,1,PARVA
coding56,GO:BP,GO:0055082,intracellular chemical homeostasis,1.0,48,626,2,GIT1;LRRC41
coding56,GO:BP,GO:0055023,positive regulation of cardiac muscle tissue growth,1.0,48,28,1,SNX16
coding56,GO:BP,GO:0055021,regulation of cardiac muscle tissue growth,1.0,48,52,1,SNX16
coding56,GO:BP,GO:0055017,cardiac muscle tissue growth,1.0,48,71,1,SNX16
coding56,GO:BP,GO:0055013,cardiac muscle cell development,1.0,48,77,1,SNX16
coding56,GO:BP,GO:0055010,ventricular cardiac muscle tissue morphogenesis,1.0,48,47,1,SNX16
coding56,GO:BP,GO:0055008,cardiac muscle tissue morphogenesis,1.0,48,59,1,SNX16
coding56,GO:BP,GO:0055007,cardiac muscle cell differentiation,1.0,48,113,1,SNX16
coding56,GO:BP,GO:0055006,cardiac cell development,1.0,48,83,1,SNX16
coding56,GO:BP,GO:0055002,striated muscle cell development,1.0,48,162,1,SNX16
coding56,GO:BP,GO:0055001,muscle cell development,1.0,48,190,1,SNX16
coding56,GO:BP,GO:0051963,regulation of synapse assembly,1.0,48,163,1,KDM5A
coding56,GO:BP,GO:0051961,negative regulation of nervous system development,1.0,48,136,1,SNX16
coding56,GO:BP,GO:0051960,regulation of nervous system development,1.0,48,430,2,SNX16;YTHDF2
coding56,GO:BP,GO:0060260,regulation of transcription initiation by RNA polymerase II,1.0,48,73,2,FAM184A;RC3H2
coding56,GO:BP,GO:0060255,regulation of macromolecule metabolic process,1.0,48,6392,23,EIF2B2;FAM184A;GIT1;HERPUD2;HSD17B12;KDM5A;LIPA;LRRC41;MED23;MLH3;NRBF2;NTAN1;PGAP3;RC3H2;SAP130;SIK2;SNX16;SPDYE2;THAP8;YTHDF2;ZBTB6;ZNF268;ZNF34
coding56,GO:BP,GO:0060249,anatomical structure homeostasis,1.0,48,271,1,CDC123
coding56,GO:BP,GO:0060232,delamination,1.0,48,7,1,YTHDF2
coding56,GO:BP,GO:0060218,hematopoietic stem cell differentiation,1.0,48,36,1,YTHDF2
coding56,GO:BP,GO:0060215,primitive hemopoiesis,1.0,48,9,1,FCHO1
coding56,GO:BP,GO:0060173,limb development,1.0,48,192,2,SNX16;ZBTB6
coding56,GO:BP,GO:0060155,platelet dense granule organization,1.0,48,25,1,NRBF2
coding56,GO:BP,GO:0060045,positive regulation of cardiac muscle cell proliferation,1.0,48,24,1,SNX16
coding56,GO:BP,GO:0060043,regulation of cardiac muscle cell proliferation,1.0,48,36,1,SNX16
coding56,GO:BP,GO:0060038,cardiac muscle cell proliferation,1.0,48,48,1,SNX16
coding56,GO:BP,GO:0060037,pharyngeal system development,1.0,48,31,1,SNX16
coding56,GO:BP,GO:0060033,anatomical structure regression,1.0,48,16,1,SNX16
coding56,GO:BP,GO:0060021,roof of mouth development,1.0,48,93,1,SNX16
coding56,GO:BP,GO:0055123,digestive system development,1.0,48,147,1,SPATA5
coding56,GO:BP,GO:0055088,lipid homeostasis,1.0,48,170,1,CDC123
coding56,GO:BP,GO:0060390,regulation of SMAD protein signal transduction,1.0,48,67,1,SNX16
coding56,GO:BP,GO:0060384,innervation,1.0,48,28,1,LRIG1
coding56,GO:BP,GO:0060348,bone development,1.0,48,215,2,CDC123;SPATA5
coding56,GO:BP,GO:0060339,negative regulation of type I interferon-mediated signaling pathway,1.0,48,23,1,YTHDF2
coding56,GO:BP,GO:0060338,regulation of type I interferon-mediated signaling pathway,1.0,48,44,1,YTHDF2
coding56,GO:BP,GO:0060337,type I interferon-mediated signaling pathway,1.0,48,85,1,YTHDF2
coding56,GO:BP,GO:0060336,negative regulation of type II interferon-mediated signaling pathway,1.0,48,8,1,MED23
coding56,GO:BP,GO:0060334,regulation of type II interferon-mediated signaling pathway,1.0,48,15,1,MED23
coding56,GO:BP,GO:0060333,type II interferon-mediated signaling pathway,1.0,48,27,1,MED23
coding56,GO:BP,GO:0060331,negative regulation of response to type II interferon,1.0,48,8,1,MED23
coding56,GO:BP,GO:0060330,regulation of response to type II interferon,1.0,48,15,1,MED23
coding56,GO:BP,GO:0060326,cell chemotaxis,1.0,48,315,1,BLOC1S2
coding56,GO:BP,GO:0060322,head development,1.0,48,787,4,ARL13B;NTAN1;SNX16;ZNF268
coding56,GO:BP,GO:0060284,regulation of cell development,1.0,48,816,3,SNX16;YTHDF2;ZBTB6
coding56,GO:BP,GO:0060271,cilium assembly,1.0,48,407,2,ARL13B;BLOC1S2
coding56,GO:BP,GO:0060261,positive regulation of transcription initiation by RNA polymerase II,1.0,48,62,2,FAM184A;RC3H2
coding56,GO:BP,GO:0060759,regulation of response to cytokine stimulus,1.0,48,179,2,MED23;YTHDF2
coding56,GO:BP,GO:0060627,regulation of vesicle-mediated transport,1.0,48,529,2,NTAN1;SAP130
coding56,GO:BP,GO:0060612,adipose tissue development,1.0,48,59,1,CDC123
coding56,GO:BP,GO:0060562,epithelial tube morphogenesis,1.0,48,333,1,ARL13B
coding56,GO:BP,GO:0060541,respiratory system development,1.0,48,221,3,CDC123;SNX16;ZBTB6
coding56,GO:BP,GO:0060537,muscle tissue development,1.0,48,421,2,PARVA;SNX16
coding56,GO:BP,GO:0060485,mesenchyme development,1.0,48,319,1,SNX16
coding56,GO:BP,GO:0060429,epithelium development,1.0,48,1234,3,ARL13B;CDC123;SNX16
coding56,GO:BP,GO:0060421,positive regulation of heart growth,1.0,48,32,1,SNX16
coding56,GO:BP,GO:0060420,regulation of heart growth,1.0,48,58,1,SNX16
coding56,GO:BP,GO:0060419,heart growth,1.0,48,79,1,SNX16
coding56,GO:BP,GO:0060415,muscle tissue morphogenesis,1.0,48,70,1,SNX16
coding56,GO:BP,GO:0060412,ventricular septum morphogenesis,1.0,48,40,1,SNX16
coding56,GO:BP,GO:0060411,cardiac septum morphogenesis,1.0,48,71,2,BLOC1S2;SNX16
coding56,GO:BP,GO:0060395,SMAD protein signal transduction,1.0,48,83,1,SNX16
coding56,GO:BP,GO:0060391,positive regulation of SMAD protein signal transduction,1.0,48,42,1,SNX16
coding56,GO:BP,GO:0061053,somite development,1.0,48,85,1,SNX16
coding56,GO:BP,GO:0061014,positive regulation of mRNA catabolic process,1.0,48,102,2,YTHDF2;ZBTB6
coding56,GO:BP,GO:0061013,regulation of mRNA catabolic process,1.0,48,192,3,MLH3;YTHDF2;ZBTB6
coding56,GO:BP,GO:0061008,hepaticobiliary system development,1.0,48,123,1,CDC123
coding56,GO:BP,GO:0060972,left/right pattern formation,1.0,48,144,1,ARL13B
coding56,GO:BP,GO:0060928,atrioventricular node cell development,1.0,48,4,1,SNX16
coding56,GO:BP,GO:0060926,cardiac pacemaker cell development,1.0,48,9,1,SNX16
coding56,GO:BP,GO:0060922,atrioventricular node cell differentiation,1.0,48,5,1,SNX16
coding56,GO:BP,GO:0060920,cardiac pacemaker cell differentiation,1.0,48,11,1,SNX16
coding56,GO:BP,GO:0060914,heart formation,1.0,48,33,1,SNX16
coding56,GO:BP,GO:0060897,neural plate regionalization,1.0,48,5,1,SNX16
coding56,GO:BP,GO:0060896,neural plate pattern specification,1.0,48,7,1,SNX16
coding56,GO:BP,GO:0060840,artery development,1.0,48,107,1,SNX16
coding56,GO:BP,GO:0060837,blood vessel endothelial cell differentiation,1.0,48,12,1,CDC123
coding56,GO:BP,GO:0060795,cell fate commitment involved in formation of primary germ layer,1.0,48,33,1,SNX16
coding56,GO:BP,GO:0060761,negative regulation of response to cytokine stimulus,1.0,48,88,2,MED23;YTHDF2
coding56,GO:BP,GO:0061743,motor learning,1.0,48,7,1,NTAN1
coding56,GO:BP,GO:0061626,pharyngeal arch artery morphogenesis,1.0,48,10,1,SNX16
coding56,GO:BP,GO:0061614,miRNA transcription,1.0,48,76,1,SNX16
coding56,GO:BP,GO:0061519,macrophage homeostasis,1.0,48,3,1,CDC123
coding56,GO:BP,GO:0061512,protein localization to cilium,1.0,48,76,1,ARL13B
coding56,GO:BP,GO:0061470,T follicular helper cell differentiation,1.0,48,11,1,ZBTB6
coding56,GO:BP,GO:0061469,regulation of type B pancreatic cell proliferation,1.0,48,15,1,LRRC41
coding56,GO:BP,GO:0061462,protein localization to lysosome,1.0,48,51,1,WDR17
coding56,GO:BP,GO:0061458,reproductive system development,1.0,48,306,3,LRRC41;PGAP3;SIK2
coding56,GO:BP,GO:0061448,connective tissue development,1.0,48,291,2,CDC123;SNX16
coding56,GO:BP,GO:0061384,heart trabecula morphogenesis,1.0,48,33,1,SNX16
coding56,GO:BP,GO:0061383,trabecula morphogenesis,1.0,48,48,1,SNX16
coding56,GO:BP,GO:0061371,determination of heart left/right asymmetry,1.0,48,71,1,ARL13B
coding56,GO:BP,GO:0061351,neural precursor cell proliferation,1.0,48,164,1,DGKQ
coding56,GO:BP,GO:0061157,mRNA destabilization,1.0,48,97,2,YTHDF2;ZBTB6
coding56,GO:BP,GO:0061061,muscle structure development,1.0,48,673,1,SNX16
coding56,GO:BP,GO:0070193,synaptonemal complex organization,1.0,48,28,1,LOXL4
coding56,GO:BP,GO:0070192,chromosome organization involved in meiotic cell cycle,1.0,48,66,1,LOXL4
coding56,GO:BP,GO:0070169,positive regulation of biomineral tissue development,1.0,48,54,1,SNX16
coding56,GO:BP,GO:0070167,regulation of biomineral tissue development,1.0,48,100,1,SNX16
coding56,GO:BP,GO:0065009,regulation of molecular function,1.0,48,1070,1,HERPUD2
coding56,GO:BP,GO:0065008,regulation of biological quality,1.0,48,2963,11,BLOC1S2;CDC123;KCNJ11;KDM5A;LRRC41;MLH3;NRBF2;PARVA;SAP130;YTHDF2;ZBTB6
coding56,GO:BP,GO:0065007,biological regulation,1.0,48,12804,34,ARG1;ARL13B;BLOC1S2;CDC123;DAGLB;DGKQ;EIF2B2;FAM184A;GIT1;HERPUD2;HSD17B12;KCNJ11;KDM5A;LIPA;LRRC41;MED23;MLH3;NRBF2;NTAN1;PARVA;PGAP3;RC3H2;SAP130;SIK2;SNX16;SPATA5;SPDYE2;THAP8;TMEM136;TSPAN14;YTHDF2;ZBTB6;ZNF268;ZNF34
coding56,GO:BP,GO:0065004,protein-DNA complex assembly,1.0,48,213,2,FAM184A;RC3H2
coding56,GO:BP,GO:0065003,protein-containing complex assembly,1.0,48,3214,6,C6orf106;FAM184A;NRBF2;NTAN1;RC3H2;TMEM136
coding56,GO:BP,GO:0062196,regulation of lysosome size,1.0,48,9,1,NRBF2
coding56,GO:BP,GO:0062014,negative regulation of small molecule metabolic process,1.0,48,107,1,NTAN1
coding56,GO:BP,GO:0062012,regulation of small molecule metabolic process,1.0,48,313,2,NTAN1;SAP130
coding56,GO:BP,GO:0061982,meiosis I cell cycle process,1.0,48,142,1,LOXL4
coding56,GO:BP,GO:0061919,process utilizing autophagic mechanism,1.0,48,599,1,MED27
coding56,GO:BP,GO:0061792,secretory granule maturation,1.0,48,3,1,LRRC41
coding56,GO:BP,GO:0061762,CAMKK-AMPK signaling cascade,1.0,48,11,1,PARVA
coding56,GO:BP,GO:0070664,negative regulation of leukocyte proliferation,1.0,48,99,1,MED23
coding56,GO:BP,GO:0070663,regulation of leukocyte proliferation,1.0,48,269,1,MED23
coding56,GO:BP,GO:0070661,leukocyte proliferation,1.0,48,339,3,CDC123;MED23;ZBTB6
coding56,GO:BP,GO:0070647,protein modification by small protein conjugation or removal,1.0,48,927,3,DCAF16;ZBTB6;ZNF236
coding56,GO:BP,GO:0070528,protein kinase C signaling,1.0,48,6,1,SAP130
coding56,GO:BP,GO:0070507,regulation of microtubule cytoskeleton organization,1.0,48,169,1,NTAN1
coding56,GO:BP,GO:0070493,thrombin-activated receptor signaling pathway,1.0,48,14,1,SAP130
coding56,GO:BP,GO:0070482,response to oxygen levels,1.0,48,317,1,PARVA
coding56,GO:BP,GO:0070374,positive regulation of ERK1 and ERK2 cascade,1.0,48,189,1,SPATA5
coding56,GO:BP,GO:0070372,regulation of ERK1 and ERK2 cascade,1.0,48,276,1,SPATA5
